CMDLINE python ../cmd/readline.py jumbo.txt
MEM 0.023438 1482496371.4404
MEM 3.441406 1482496371.4513
MEM 4.601562 1482496371.4631
MEM 5.730469 1482496371.4751
MEM 6.351562 1482496371.4878
MEM 8.636719 1482496371.5001
MEM 10.058594 1482496371.5127
MEM 11.007812 1482496371.5251
MEM 12.328125 1482496371.5377
MEM 14.042969 1482496371.5494
MEM 15.527344 1482496371.5607
MEM 15.980469 1482496371.5733
MEM 16.964844 1482496371.5859
MEM 17.289062 1482496371.5968
MEM 17.675781 1482496371.6084
MEM 17.957031 1482496371.6210
MEM 18.042969 1482496371.6325
MEM 18.066406 1482496371.6450
MEM 18.105469 1482496371.6575
MEM 18.128906 1482496371.6701
MEM 18.160156 1482496371.6807
MEM 18.175781 1482496371.6918
MEM 18.191406 1482496371.7044
MEM 18.214844 1482496371.7152
MEM 18.726562 1482496371.7278
MEM 19.605469 1482496371.7404
MEM 20.718750 1482496371.7508
MEM 21.937500 1482496371.7634
MEM 23.621094 1482496371.7752
MEM 23.980469 1482496371.7855
MEM 24.015625 1482496371.7980
MEM 24.042969 1482496371.8100
MEM 24.078125 1482496371.8207
MEM 24.093750 1482496371.8332
MEM 24.128906 1482496371.8457
MEM 24.351562 1482496371.8583
MEM 24.777344 1482496371.8706
MEM 25.015625 1482496371.8823
MEM 25.203125 1482496371.8930
MEM 25.921875 1482496371.9056
MEM 26.199219 1482496371.9178
MEM 26.207031 1482496371.9304
MEM 26.207031 1482496371.9418
MEM 26.207031 1482496371.9544
MEM 26.207031 1482496371.9647
MEM 26.207031 1482496371.9752
MEM 26.207031 1482496371.9878
MEM 26.207031 1482496372.0004
MEM 26.207031 1482496372.0128
MEM 26.207031 1482496372.0252
MEM 26.207031 1482496372.0379
MEM 26.226562 1482496372.0505
MEM 26.253906 1482496372.0613
MEM 26.253906 1482496372.0720
MEM 26.253906 1482496372.0846
MEM 26.253906 1482496372.0972
MEM 26.253906 1482496372.1085
MEM 26.253906 1482496372.1195
MEM 26.312500 1482496372.1322
MEM 26.320312 1482496372.1448
MEM 26.320312 1482496372.1556
MEM 26.320312 1482496372.1658
MEM 26.320312 1482496372.1761
MEM 26.320312 1482496372.1866
MEM 26.320312 1482496372.1969
MEM 26.320312 1482496372.2076
MEM 26.320312 1482496372.2178
MEM 26.320312 1482496372.2284
MEM 26.320312 1482496372.2386
MEM 26.320312 1482496372.2489
MEM 26.320312 1482496372.2593
MEM 26.320312 1482496372.2695
MEM 26.320312 1482496372.2798
MEM 26.320312 1482496372.2909
MEM 26.328125 1482496372.3024
MEM 26.328125 1482496372.3126
MEM 26.335938 1482496372.3246
MEM 26.335938 1482496372.3348
MEM 26.335938 1482496372.3474
MEM 26.335938 1482496372.3585
MEM 26.335938 1482496372.3712
