CMDLINE ../cmd/rl -f iterator jumbo.txt
MEM 9.718750 1482496478.7173
MEM 9.718750 1482496478.7296
MEM 9.718750 1482496478.7399
MEM 9.718750 1482496478.7510
MEM 9.718750 1482496478.7635
MEM 9.718750 1482496478.7738
MEM 9.718750 1482496478.7851
MEM 9.718750 1482496478.7966
MEM 9.718750 1482496478.8071
MEM 9.718750 1482496478.8184
MEM 9.718750 1482496478.8306
MEM 9.718750 1482496478.8416
MEM 9.718750 1482496478.8531
MEM 9.718750 1482496478.8636
MEM 9.718750 1482496478.8753
MEM 9.718750 1482496478.8863
MEM 9.718750 1482496478.8965
MEM 9.718750 1482496478.9075
MEM 9.718750 1482496478.9180
MEM 9.718750 1482496478.9298
MEM 9.718750 1482496478.9413
MEM 9.718750 1482496478.9530
MEM 9.718750 1482496478.9654
MEM 9.718750 1482496478.9763
MEM 9.718750 1482496478.9865
MEM 9.718750 1482496478.9979
MEM 9.718750 1482496479.0083
MEM 9.718750 1482496479.0192
MEM 9.718750 1482496479.0309
MEM 9.718750 1482496479.0424
MEM 9.718750 1482496479.0539
MEM 9.718750 1482496479.0655
MEM 9.718750 1482496479.0772
MEM 9.718750 1482496479.0891
MEM 9.718750 1482496479.1009
MEM 9.718750 1482496479.1124
MEM 9.718750 1482496479.1226
MEM 9.718750 1482496479.1343
MEM 9.718750 1482496479.1459
MEM 0.000000 1482496479.1689
