CMDLINE ../cmd/rl -f callback jumbo.txt
MEM 0.105469 1482496468.8110
MEM 6.410156 1482496468.8228
MEM 6.574219 1482496468.8332
MEM 6.578125 1482496468.8447
MEM 8.667969 1482496468.8569
MEM 8.675781 1482496468.8671
MEM 8.675781 1482496468.8777
MEM 8.683594 1482496468.8894
MEM 8.683594 1482496468.9011
MEM 8.683594 1482496468.9138
MEM 8.691406 1482496468.9261
MEM 8.691406 1482496468.9386
MEM 8.691406 1482496468.9513
MEM 8.691406 1482496468.9624
MEM 8.691406 1482496468.9730
MEM 8.691406 1482496468.9848
MEM 8.695312 1482496468.9965
MEM 8.695312 1482496469.0074
MEM 8.699219 1482496469.0184
MEM 8.699219 1482496469.0294
MEM 8.699219 1482496469.0401
MEM 8.699219 1482496469.0516
MEM 8.699219 1482496469.0641
MEM 8.699219 1482496469.0750
MEM 8.699219 1482496469.0852
MEM 8.699219 1482496469.0965
MEM 8.699219 1482496469.1070
MEM 8.703125 1482496469.1186
MEM 8.703125 1482496469.1304
MEM 8.703125 1482496469.1406
MEM 8.707031 1482496469.1511
MEM 8.707031 1482496469.1613
MEM 8.707031 1482496469.1727
MEM 8.707031 1482496469.1846
MEM 8.707031 1482496469.1962
MEM 8.707031 1482496469.2065
MEM 8.707031 1482496469.2181
MEM 8.707031 1482496469.2293
MEM 8.707031 1482496469.2399
MEM 8.707031 1482496469.2517
MEM 8.707031 1482496469.2636
MEM 8.707031 1482496469.2740
MEM 8.707031 1482496469.2853
MEM 8.707031 1482496469.2956
MEM 8.707031 1482496469.3073
MEM 8.707031 1482496469.3176
MEM 8.707031 1482496469.3277
MEM 8.707031 1482496469.3390
MEM 8.707031 1482496469.3507
MEM 8.707031 1482496469.3623
MEM 8.707031 1482496469.3728
MEM 8.707031 1482496469.3831
MEM 8.707031 1482496469.3944
MEM 8.707031 1482496469.4051
MEM 8.707031 1482496469.4152
MEM 8.707031 1482496469.4268
MEM 8.707031 1482496469.4386
MEM 8.707031 1482496469.4502
MEM 8.707031 1482496469.4620
MEM 8.707031 1482496469.4736
MEM 8.707031 1482496469.4838
MEM 8.714844 1482496469.4954
MEM 8.714844 1482496469.5057
MEM 8.714844 1482496469.5173
MEM 8.714844 1482496469.5275
MEM 8.714844 1482496469.5384
MEM 8.714844 1482496469.5504
MEM 8.714844 1482496469.5608
MEM 8.714844 1482496469.5729
MEM 8.714844 1482496469.5842
MEM 8.714844 1482496469.5944
